Name,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y,Phone,Email,Address,Has_4_Wheeler,Highest_Time_Spent_Website,Highest_Time_Spent
Michele Bell,29,blue-collar,single,secondary,no,853,yes,no,9,may,177,2,-1,0,unknown,no,5992946653,jessicaharper@example.com,"811 Karen Ford Apt. 040
Brownfurt, LA 43900",True,sofi.com/personal-loans,84
Billy Hill,25,services,single,secondary,no,-268,yes,no,21,may,264,1,-1,0,unknown,no,7749848937,smithandrew@example.com,"5979 Hebert Crest Apt. 542
Finleyhaven, VT 48669",True,sofi.com/personal-loans,83
Tyrone Ortiz,43,management,divorced,secondary,no,311,no,no,6,jun,92,1,-1,0,unknown,no,8252002376,christina30@example.org,"2230 Victoria Fall Apt. 368
Port Sara, WA 68788",False,sofi.com/personal-loans,83
Shannon Alvarado,39,blue-collar,married,primary,no,830,yes,no,8,may,246,2,-1,0,unknown,no,2788669080,christopherdonaldson@example.net,"PSC 6343, Box 6508
APO AA 67779",False,sofi.com/personal-loans,83
Jason Lewis,50,management,married,secondary,no,49,yes,no,5,may,180,2,-1,0,unknown,no,5428126379,ywatkins@example.com,"2930 Jason Ferry
South Amandabury, OR 68811",True,sofi.com/personal-loans,83
Mary Schwartz,26,entrepreneur,married,tertiary,no,79,yes,yes,9,may,346,3,-1,0,unknown,no,7612325716,schmidtevan@example.org,"494 Melissa Ford Suite 794
Timothyview, VI 96875",True,sofi.com/personal-loans,83
Andrew Burns,31,blue-collar,married,primary,no,68,yes,no,8,may,226,1,-1,0,unknown,no,2212731943,james00@example.org,"PSC 2953, Box 7578
APO AE 30331",False,sofi.com/personal-loans,83
Alicia Powers,25,blue-collar,single,secondary,no,352,yes,no,30,may,156,5,-1,0,unknown,no,3512820889,eherrera@example.com,"12114 David Turnpike Suite 802
Hoodport, MA 38129",False,sofi.com/personal-loans,83
Anna Rios,34,technician,married,secondary,no,19,yes,no,5,may,362,4,-1,0,unknown,no,2573848849,evan76@example.com,"18690 James Greens
Wilsonport, PA 44689",False,sofi.com/personal-loans,83
Jody Jensen,33,blue-collar,married,primary,no,240,yes,no,21,may,373,3,-1,0,unknown,no,2549078101,odelacruz@example.net,"55534 Gonzalez Port
West Kellyburgh, AR 57712",False,sofi.com/personal-loans,83
Benjamin Wright,34,technician,married,secondary,no,1464,yes,no,23,may,350,1,-1,0,unknown,no,6095631577,whitelisa@example.net,"641 Garcia Spur Suite 931
New Michaelmouth, KY 95785",True,sofi.com/personal-loans,83
Phillip Harris,53,blue-collar,single,secondary,no,156,yes,yes,7,may,259,4,-1,0,unknown,no,2205694619,jjackson@example.com,"Unit 4744 Box 1698
DPO AP 78139",True,sofi.com/personal-loans,83
William Taylor,37,management,divorced,tertiary,no,122,yes,no,19,may,1622,2,-1,0,unknown,yes,5404859776,richard32@example.net,"2230 Garrett Curve
Sabrinamouth, ND 67613",False,sofi.com/personal-loans,83
Michael Moss,31,management,married,secondary,no,89,yes,no,26,may,167,1,-1,0,unknown,no,9058962289,popejames@example.com,"0233 Morgan Overpass Apt. 848
South Rebeccashire, GU 53015",False,sofi.com/personal-loans,83
Noah Robinson,43,services,married,secondary,no,861,yes,no,9,jun,78,1,-1,0,unknown,no,8744048681,whiteanthony@example.com,"Unit 9076 Box 0307
DPO AE 34341",True,sofi.com/personal-loans,83
David Warren,35,blue-collar,married,primary,no,356,yes,yes,20,may,474,2,-1,0,unknown,no,6362719139,reyesjulie@example.net,"352 Daniel Overpass
Lake Mark, FL 75577",True,sofi.com/personal-loans,83
Jason Owens,51,admin.,married,primary,no,658,yes,no,14,may,369,1,-1,0,unknown,no,4712794946,martinezlisa@example.com,"653 Benjamin Squares Suite 993
West Leslie, VT 24646",False,sofi.com/personal-loans,82
Mary Mullins,31,technician,single,secondary,no,849,yes,yes,13,may,295,2,-1,0,unknown,no,2308526528,jonathan10@example.org,"13209 Lindsay Cliffs Apt. 092
South Ashley, RI 74631",True,sofi.com/personal-loans,82
Carol Manning,40,admin.,married,secondary,yes,-279,yes,no,28,may,143,2,-1,0,unknown,no,6173589136,dsalazar@example.com,"768 Stacy Islands Apt. 252
Michaelburgh, NE 85811",False,sofi.com/personal-loans,82
Audrey Smith,35,housemaid,single,secondary,no,1015,yes,no,5,jun,406,2,-1,0,unknown,yes,4914321968,patrick26@example.org,"468 Michele Falls Apt. 235
New Sean, NV 96792",False,sofi.com/personal-loans,82
Andrew Stewart,52,self-employed,married,secondary,no,6353,yes,yes,19,may,361,2,-1,0,unknown,no,2786333970,renee88@example.org,"0713 Omar Rapid
Joneschester, LA 07630",True,sofi.com/personal-loans,82
Andrew Smith,35,services,single,secondary,no,-437,yes,no,3,jun,43,5,-1,0,unknown,no,4288252418,john41@example.org,"243 Wood Well
Johnsonborough, CA 30673",True,sofi.com/personal-loans,82
Kim Kelly,41,blue-collar,married,secondary,no,-15,yes,no,7,may,169,2,-1,0,unknown,no,5199267613,kevin55@example.com,"45040 Kathy Neck
Parsonsland, GU 01110",False,sofi.com/personal-loans,82
Catherine Marsh,55,blue-collar,married,primary,no,-317,yes,no,28,may,152,1,-1,0,unknown,no,3806024838,dnorris@example.org,"82652 Marissa Cove
West Brandi, GA 84423",True,sofi.com/personal-loans,82
Jamie Miller,53,blue-collar,married,primary,no,358,yes,no,3,jun,384,1,-1,0,unknown,no,4284700579,dennisreeves@example.net,"718 Taylor Junction
South Sandrastad, GA 22910",True,sofi.com/personal-loans,82
Christine Dunn,31,technician,divorced,secondary,no,268,no,no,16,may,118,2,-1,0,unknown,no,6097336497,katievaughn@example.com,"9159 Carl Inlet
West Davidview, KS 50302",False,sofi.com/personal-loans,82
Jeffrey Bishop,23,blue-collar,single,secondary,no,5145,yes,no,30,may,229,3,-1,0,unknown,no,8649135656,rachellewis@example.com,"USCGC Myers
FPO AP 77519",True,sofi.com/personal-loans,82
Anthony Johnson,34,technician,married,tertiary,no,0,yes,no,20,may,185,12,-1,0,unknown,no,6446618370,heathsherry@example.org,"56219 April Hills Suite 677
Turnerborough, NE 81440",False,sofi.com/personal-loans,82
Steven Lewis,52,management,married,tertiary,no,1111,no,no,5,jun,17,1,-1,0,unknown,no,5043461058,francisco19@example.net,"PSC 2970, Box 7612
APO AE 10614",True,sofi.com/personal-loans,82
Yvonne Carr,46,technician,married,secondary,no,1571,yes,no,7,may,489,2,-1,0,unknown,no,6798033339,brewermitchell@example.org,"231 Lane Keys
New Joy, KS 35725",True,sofi.com/personal-loans,82
Lucas Johnson,37,technician,single,secondary,no,2544,yes,no,30,may,120,3,-1,0,unknown,no,3894886418,peter51@example.org,"742 Robert Flat
Davidborough, SC 65810",True,sofi.com/personal-loans,81
Melissa Mckay,36,admin.,married,secondary,no,165,yes,no,23,may,456,4,-1,0,unknown,no,2237324264,zmitchell@example.com,"3450 David Village Suite 216
Eileenshire, IL 61906",False,sofi.com/personal-loans,81
William Lamb,48,admin.,single,secondary,no,96,yes,no,8,may,255,1,-1,0,unknown,no,7369543914,cconley@example.net,"614 Hamilton Ford Suite 011
Georgeshire, NM 77702",False,sofi.com/personal-loans,81
Geoffrey Russell,37,self-employed,married,tertiary,no,1510,yes,no,3,jun,88,2,-1,0,unknown,no,8927923655,smithjennifer@example.com,"644 James Tunnel
West Justin, MO 70349",False,sofi.com/personal-loans,81
Robert Fields,24,admin.,single,secondary,no,1019,yes,no,19,may,99,26,-1,0,unknown,no,9452665037,uclark@example.com,"264 Morrow Oval
Morrisberg, NH 97874",True,sofi.com/personal-loans,81
Cody Vasquez,45,services,married,primary,no,137,yes,no,9,may,274,2,-1,0,unknown,no,8968763740,tmcdaniel@example.org,"95007 Shaffer Mountain Apt. 122
Ellenside, MT 83880",False,sofi.com/personal-loans,81
Juan Ellis,46,self-employed,single,tertiary,no,1934,yes,no,15,may,236,3,-1,0,unknown,no,4378523925,tashawatson@example.com,"0441 Clark Ports
Justinchester, ME 37697",False,sofi.com/personal-loans,81
Andrea Smith,22,services,married,secondary,no,83,yes,no,13,may,101,1,-1,0,unknown,no,9383789145,cbradley@example.com,"35877 John Mills Suite 134
Nguyenland, IL 96920",True,sofi.com/personal-loans,81
Samuel Davis,30,management,single,tertiary,no,3967,yes,no,23,may,534,1,-1,0,unknown,no,5738522177,alexandria85@example.com,"276 Christian Port Apt. 433
New Williamstad, NE 61225",True,sofi.com/personal-loans,81
Maria Terrell,31,management,single,tertiary,no,-26,yes,yes,23,may,448,1,-1,0,unknown,no,6608504948,april04@example.com,"99851 Matthew Center
Port Christian, MI 55791",False,sofi.com/personal-loans,81
Daniel Bauer,27,services,single,tertiary,no,5883,yes,no,28,may,325,2,-1,0,unknown,no,9516028519,christianrogers@example.net,"533 John Creek
Lake Barbara, MI 13597",False,sofi.com/personal-loans,81
Kelly Stewart,47,technician,married,tertiary,no,151,yes,no,5,may,190,1,-1,0,unknown,no,3783374526,thodges@example.com,"0457 Morris Parks
North Amanda, IL 42750",False,sofi.com/personal-loans,81
Emily Gross,55,admin.,divorced,unknown,no,789,yes,no,13,may,434,2,-1,0,unknown,no,7635764173,erin95@example.net,"6244 Stephen Plains Apt. 241
Sextonmouth, VA 95838",True,sofi.com/personal-loans,81
Tanya Barry,45,blue-collar,married,secondary,no,61,yes,yes,23,may,208,1,-1,0,unknown,no,3784223184,jeremy28@example.org,"59366 Davidson Estate
North Karenstad, TX 36361",False,sofi.com/personal-loans,81
Daniel Kelly,40,blue-collar,married,primary,no,1136,yes,no,21,may,86,1,-1,0,unknown,no,6195857473,gcarey@example.org,"536 Angela Divide Apt. 998
New William, OR 79652",True,sofi.com/personal-loans,81
Ronnie Mayer,58,blue-collar,married,primary,no,1406,yes,no,14,may,252,3,-1,0,unknown,no,4519619125,twilson@example.org,"063 Mark Branch
Lake Patrickfort, AZ 74366",False,sofi.com/personal-loans,81
Matthew Cross,41,housemaid,married,secondary,no,879,no,no,5,jun,1053,2,-1,0,unknown,yes,7582340741,nicholas78@example.net,"1633 Dickerson Harbors
Perezbury, NY 80778",False,sofi.com/personal-loans,81
Travis Perez,35,management,married,tertiary,no,5057,yes,no,4,jun,193,10,-1,0,unknown,no,8514830106,fosterdiane@example.net,"28761 Madison Inlet
Danielleville, SD 37841",False,sofi.com/personal-loans,81
Morgan James,37,blue-collar,married,unknown,no,1795,yes,no,5,jun,511,1,-1,0,unknown,no,8984839992,sedwards@example.com,"PSC 3739, Box 9254
APO AA 76917",False,sofi.com/personal-loans,81
Patricia Gutierrez,36,technician,single,tertiary,no,162,yes,no,20,may,216,2,-1,0,unknown,no,7648298036,kayla40@example.net,"36781 Tammy Plain
Howellbury, NH 10224",False,sofi.com/personal-loans,81
Kelly Velez,39,admin.,single,secondary,no,0,yes,no,5,jun,22,1,-1,0,unknown,no,6989819859,heather80@example.org,"168 Peggy Trafficway
Elaineport, GA 61728",True,sofi.com/personal-loans,81
Angie Maldonado,34,management,married,unknown,yes,-353,yes,no,15,may,328,1,-1,0,unknown,no,7394531623,zacharywiley@example.net,"1488 Sonia Harbors
South Deannachester, IL 85055",True,sofi.com/personal-loans,80
James Hendrix,26,technician,single,secondary,no,2,yes,yes,15,may,461,1,-1,0,unknown,no,9864218706,roberthill@example.net,"USNV Garcia
FPO AA 66666",False,sofi.com/personal-loans,80
Samuel Carney,49,technician,married,secondary,no,3657,yes,no,15,may,328,4,-1,0,unknown,no,7452884977,jacobvaldez@example.net,"Unit 7628 Box 1401
DPO AP 85774",False,sofi.com/personal-loans,80
Jennifer Fleming,32,technician,single,tertiary,no,192,yes,no,16,may,303,5,-1,0,unknown,no,3838230082,syoung@example.org,"299 Adrian Tunnel
Danielville, NJ 23588",True,sofi.com/personal-loans,80
Daniel Green,31,technician,married,secondary,no,1868,yes,no,9,may,213,2,-1,0,unknown,no,9339554552,smiller@example.org,"10026 Carter Cape
East James, AZ 99517",True,sofi.com/personal-loans,80
Leslie Love,34,blue-collar,married,primary,no,500,yes,no,20,may,324,1,-1,0,unknown,no,9575476387,keithgonzalez@example.org,"118 Christine Fall
West Jeremyburgh, AL 77793",True,sofi.com/personal-loans,80
Cheryl Perkins,34,blue-collar,single,secondary,no,-42,yes,yes,3,jun,294,2,-1,0,unknown,no,2353123589,stephanie92@example.org,"939 Aaron Shores Apt. 720
Ericberg, IN 01545",False,sofi.com/personal-loans,80
Michael Nelson,57,blue-collar,married,secondary,no,5553,no,yes,9,jun,589,1,-1,0,unknown,no,7288765568,christophernelson@example.net,"786 Ashley Keys Suite 319
Sarahburgh, MN 99050",True,sofi.com/personal-loans,80
Laura Tucker,56,blue-collar,married,secondary,no,249,yes,no,29,may,791,2,-1,0,unknown,yes,3274090715,sarah27@example.org,"048 Berry Haven Suite 001
Robertstown, NM 43226",False,sofi.com/personal-loans,80
Marc Boyd,59,blue-collar,married,primary,no,14,yes,yes,20,may,355,1,-1,0,unknown,no,3247227730,belindabrady@example.com,"444 Conway Well Apt. 812
Nathanielberg, WY 24427",True,sofi.com/personal-loans,80
Tracy Williams,29,blue-collar,single,secondary,no,-15,yes,no,28,may,140,1,-1,0,unknown,no,5165521207,michaelterry@example.org,"PSC 8336, Box 1506
APO AA 24185",False,sofi.com/personal-loans,80
Michael Matthews,30,management,married,tertiary,no,-27,yes,no,27,may,29,2,-1,0,unknown,no,7119482837,curtisjerry@example.net,"88432 Brittney Fork Suite 560
North Tonya, LA 42253",False,sofi.com/personal-loans,80
Christopher Escobar,47,blue-collar,married,primary,no,1865,yes,no,8,may,380,3,-1,0,unknown,no,9283736239,heather95@example.com,"231 Wright Light Apt. 291
East Deborahmouth, NY 41411",True,sofi.com/personal-loans,80
Dana Robertson,42,blue-collar,married,secondary,no,-755,yes,yes,2,jun,312,1,-1,0,unknown,no,8679424590,prose@example.org,"29330 Rubio Throughway Apt. 580
Michaelbury, PA 75448",True,sofi.com/personal-loans,80
Lisa Aguilar,34,self-employed,single,tertiary,no,1129,yes,no,21,may,103,2,-1,0,unknown,no,5797235649,connie33@example.net,"7331 Harrington Stream
Port Rachel, AR 04662",False,sofi.com/personal-loans,80
Heather Lopez,52,technician,divorced,primary,no,1500,no,no,15,may,148,3,-1,0,unknown,no,5318054451,tduncan@example.net,"68517 Adam Streets Apt. 214
New Jasonborough, HI 58250",True,sofi.com/personal-loans,80
Daniel Golden,38,admin.,married,secondary,no,1,no,no,6,may,76,1,-1,0,unknown,no,7049759935,tristan07@example.com,"28674 Peters Brooks
North Kennethmouth, GU 32240",False,sofi.com/personal-loans,80
Sara Watson,30,services,married,secondary,yes,-849,yes,no,30,may,138,2,-1,0,unknown,no,4778186940,cindy26@example.com,"560 Charles Causeway
West Michael, VA 52356",True,sofi.com/personal-loans,80
Christopher Jenkins,37,blue-collar,married,primary,no,461,yes,no,30,may,272,2,-1,0,unknown,no,5727362388,stephensonaustin@example.com,"048 Debra Avenue Apt. 894
Sotobury, MD 93324",True,sofi.com/personal-loans,80
William Johnson,44,unemployed,married,tertiary,no,1151,yes,no,5,jun,127,2,-1,0,unknown,no,4288399829,angelaward@example.com,"1717 Katherine Shoals Suite 395
Paulstad, AL 68895",True,sofi.com/personal-loans,80
Roger Robinson,59,housemaid,married,primary,no,5501,no,no,9,jun,172,4,-1,0,unknown,no,6123793212,jillian76@example.net,"27757 White Way
South Kelly, OH 45464",False,sofi.com/personal-loans,80
Cody Vega MD,36,admin.,married,secondary,no,114,yes,yes,8,may,147,1,-1,0,unknown,no,9799551570,bcuevas@example.com,"57757 Michelle Crescent Suite 889
Amandaborough, GU 09280",True,sofi.com/personal-loans,79
Brian Cox,39,management,single,secondary,no,1877,yes,no,6,may,185,1,-1,0,unknown,no,9302040734,christopher78@example.org,"5375 James Hill Suite 167
Deborahland, KY 90973",False,sofi.com/personal-loans,79
Mike Klein,37,blue-collar,married,secondary,no,16,yes,no,7,may,250,1,-1,0,unknown,no,8292974554,rayjennifer@example.net,"8385 Hendrix Grove
Katieville, AR 35163",True,sofi.com/personal-loans,79
Diana Jimenez,38,technician,single,secondary,no,0,yes,no,6,jun,64,1,-1,0,unknown,no,5274246034,samanthahensley@example.com,"574 Chelsea Plain Suite 906
South Charles, MT 33947",False,sofi.com/personal-loans,79
Kyle Franco,47,management,married,primary,no,4151,yes,no,14,may,114,1,-1,0,unknown,no,3939597518,nchavez@example.org,"53899 Richard Fords Apt. 722
South Rachel, VT 64436",True,sofi.com/personal-loans,79
Michael Peters,34,admin.,single,secondary,no,0,yes,no,27,may,197,2,-1,0,unknown,no,6314189164,tatelauren@example.org,"7462 Bowman Falls
Romerobury, DC 85614",True,sofi.com/personal-loans,79
Amber Patel,48,blue-collar,married,primary,no,559,yes,no,15,may,1231,2,-1,0,unknown,no,3878024694,conniemartin@example.org,"188 Adam Gateway Apt. 993
South Adam, WV 89650",False,sofi.com/personal-loans,79
Beth Brown,25,blue-collar,single,secondary,no,0,yes,no,15,may,244,2,-1,0,unknown,no,3162937805,danielrobinson@example.org,"156 Eaton Fields Apt. 778
Gabrielleshire, PR 55223",True,sofi.com/personal-loans,79
Jennifer Lee,42,services,married,primary,no,2567,yes,no,19,may,401,2,-1,0,unknown,no,9306635458,james52@example.com,"0768 Baxter Parkway Suite 238
Robertstad, TN 32142",False,sofi.com/personal-loans,79
Miguel Anderson,49,management,married,primary,no,267,yes,no,16,may,198,5,-1,0,unknown,no,3839880684,amanda40@example.org,"USNV Butler
FPO AE 31380",True,sofi.com/personal-loans,79
Monica Sanders,44,admin.,married,secondary,no,73,yes,no,16,may,404,1,-1,0,unknown,no,7698312211,uwilliams@example.com,"989 Brian Rapid Apt. 155
South Anthony, FM 31033",True,sofi.com/personal-loans,79
John Fowler,35,blue-collar,single,secondary,no,40,yes,no,9,may,617,4,-1,0,unknown,yes,8006355012,villanuevabrian@example.net,"83063 Ford Haven
Port Scott, DE 63421",True,sofi.com/personal-loans,79
Robert Elliott,49,housemaid,divorced,unknown,no,2754,no,no,6,jun,18,2,-1,0,unknown,no,3212584937,jamie54@example.com,"PSC 6671, Box 0304
APO AP 45410",False,sofi.com/personal-loans,79
Beverly Scott,57,technician,married,primary,no,0,no,no,5,jun,58,8,-1,0,unknown,no,3543041927,mistyroman@example.net,"636 Craig Rest Apt. 748
Port Johnnyfurt, HI 72665",True,sofi.com/personal-loans,79
Angela Gallagher,27,admin.,married,secondary,no,-247,yes,yes,4,jun,344,2,-1,0,unknown,no,7719523222,olewis@example.com,"291 Herrera Manors Apt. 511
Rachelborough, OK 47757",False,sofi.com/personal-loans,79
David Brown,38,blue-collar,married,primary,no,-537,yes,no,2,jun,171,1,-1,0,unknown,no,3684114629,haley39@example.org,"5329 Michele Field Apt. 763
Smithfurt, MA 41101",False,sofi.com/personal-loans,79
Kelsey Sanchez,44,admin.,married,secondary,no,14,no,yes,30,may,827,5,-1,0,unknown,no,2438643953,ocolon@example.net,"543 Baker Lock
North Brianville, SC 64037",True,sofi.com/personal-loans,79
Timothy Raymond,38,blue-collar,married,primary,no,0,yes,yes,20,may,165,2,-1,0,unknown,no,8215450031,jacksonsandra@example.org,"6314 Pratt Estates Suite 416
Lake Matthew, WV 85681",True,sofi.com/personal-loans,79
Margaret Dixon,32,technician,single,secondary,no,0,yes,yes,26,may,916,2,-1,0,unknown,no,6794578495,joshuamiller@example.net,"1566 Brooke Extensions Suite 662
East Sarahfurt, ME 86063",False,sofi.com/personal-loans,79
Kelly Vega,35,technician,divorced,secondary,no,303,yes,yes,26,may,454,3,-1,0,unknown,no,9206120903,robbinsedward@example.org,"850 Maurice Divide
Port Lindsey, SD 82846",False,sofi.com/personal-loans,79
Joseph Turner III,27,admin.,married,secondary,no,133,yes,yes,9,may,338,4,-1,0,unknown,no,9736595907,kingalejandro@example.org,"Unit 3725 Box 5656
DPO AA 60902",False,sofi.com/personal-loans,78
Taylor Atkinson,44,services,married,secondary,no,29312,no,no,13,may,226,1,-1,0,unknown,no,2809264894,thomas76@example.com,"1007 Daniels Knoll
Payneland, UT 44964",True,sofi.com/personal-loans,78
Larry Murphy,34,technician,married,secondary,no,1092,no,no,23,may,268,1,-1,0,unknown,no,4126036967,bassrobert@example.org,"36969 Cindy Divide Apt. 844
Taylorstad, AR 31219",True,sofi.com/personal-loans,78
Shawna Mcgrath,32,management,married,tertiary,no,0,yes,no,5,may,179,1,-1,0,unknown,no,2014394003,adamsrobert@example.com,"1720 Joyce Coves
Williamsborough, KS 00763",False,sofi.com/personal-loans,78
Pam Ferguson,36,student,married,primary,no,3503,no,no,6,jun,31,1,-1,0,unknown,no,9484186708,ayersrenee@example.net,"5997 Eric Port
North James, TX 29932",True,sofi.com/personal-loans,78
David Morgan,35,blue-collar,divorced,primary,no,-5,no,no,6,jun,48,5,-1,0,unknown,no,3793015553,ngallegos@example.org,"6289 Cory Dam
Blairchester, HI 50205",False,sofi.com/personal-loans,78
Jeffrey Nichols,40,blue-collar,single,unknown,no,24,yes,no,5,may,185,1,-1,0,unknown,no,3324225054,campbellteresa@example.org,"54183 Jackson Shore
New Darrenhaven, GU 26768",False,sofi.com/personal-loans,78
Michael Pace,52,services,married,secondary,no,91,yes,no,5,jun,175,4,-1,0,unknown,no,7993068788,david62@example.org,"75416 Molina Lane
Guyton, VI 12149",False,sofi.com/personal-loans,78
Misty Mitchell,28,technician,single,secondary,no,-219,yes,no,12,may,386,2,-1,0,unknown,no,5405484452,nathan39@example.com,"PSC 2702, Box 8597
APO AE 32752",False,sofi.com/personal-loans,78
Michael Gibson,58,housemaid,married,primary,no,422,no,no,9,jun,183,1,-1,0,unknown,no,6645439776,ashleearmstrong@example.org,"3924 Elliott Inlet
North Carolport, SD 25907",True,sofi.com/personal-loans,78
Stephanie Cooper,30,student,single,unknown,no,1232,yes,no,6,jun,52,4,-1,0,unknown,no,8715434807,christopher03@example.org,"5304 Melissa Way
New Jenniferport, FL 87322",False,sofi.com/personal-loans,78
David Ramirez,27,technician,married,tertiary,no,276,no,no,16,may,218,2,-1,0,unknown,no,6228783142,jfoster@example.net,"42196 Luna Alley
Traviston, TX 00598",False,sofi.com/personal-loans,78
Jason Martinez,32,blue-collar,married,primary,no,274,yes,no,9,may,21,3,-1,0,unknown,no,2106014781,millergary@example.org,"94797 Choi Extension Suite 557
Whiteside, CO 95055",True,sofi.com/personal-loans,78
Jeffrey Rodriguez Jr.,38,blue-collar,married,secondary,no,660,yes,yes,19,may,105,2,-1,0,unknown,no,5326927225,colemanricky@example.com,"325 Reynolds Mission Suite 802
Timothyland, NV 17716",False,sofi.com/personal-loans,78
Bryan Ray,38,services,married,secondary,no,133,yes,no,27,may,267,1,-1,0,unknown,no,3925850717,andersoncristian@example.org,"69599 Tiffany Lodge Apt. 227
Lake Baileyport, AS 06349",True,sofi.com/personal-loans,78
Chris Banks,29,admin.,divorced,secondary,no,201,yes,no,4,jun,121,3,-1,0,unknown,no,9514612004,hgutierrez@example.net,"PSC 8708, Box 1530
APO AP 38065",True,sofi.com/personal-loans,78
William Peterson,48,unemployed,married,secondary,no,293,yes,no,5,may,243,1,-1,0,unknown,no,9977063515,michaellowe@example.net,"4993 Marie Extensions Apt. 078
New Michelle, IN 08766",False,sofi.com/personal-loans,78
Justin Gardner,54,management,married,tertiary,no,313,yes,no,5,may,83,2,-1,0,unknown,no,9016245770,jmckinney@example.com,"1187 Li Shoals
West Gabrielleberg, MI 36196",True,sofi.com/personal-loans,78
Danielle Tran,46,technician,married,secondary,no,1029,yes,no,14,may,142,1,-1,0,unknown,no,3614955172,emilymyers@example.com,"44223 Jones Ridge Suite 234
Turnerstad, MP 30178",True,sofi.com/personal-loans,78
Veronica Harris,49,blue-collar,married,primary,no,352,yes,no,9,may,188,2,-1,0,unknown,no,7573645793,ifuller@example.net,"05442 Becky Lakes
Barnetthaven, PA 84741",False,sofi.com/personal-loans,78
Nicole Duncan,42,blue-collar,single,secondary,no,1306,yes,no,15,may,265,1,-1,0,unknown,no,3933662216,hillamber@example.org,"PSC 4435, Box 2081
APO AE 42663",False,sofi.com/personal-loans,77
Antonio Lopez,35,blue-collar,married,secondary,no,4635,yes,no,20,may,148,1,-1,0,unknown,no,3649271692,angel69@example.com,"8104 Susan Mountains Apt. 428
North Calebberg, ID 85959",True,sofi.com/personal-loans,77
Stephanie Lee,34,services,married,secondary,no,22,yes,no,6,may,344,1,-1,0,unknown,no,9743823593,jack69@example.org,"USS Burton
FPO AA 03169",False,sofi.com/personal-loans,77
Richard Clark,25,admin.,single,secondary,no,61,yes,no,9,may,345,9,-1,0,unknown,no,4423273539,kathryn28@example.com,"00507 John Shoal Apt. 204
Johnstonbury, GA 70019",False,sofi.com/personal-loans,77
William Brown,39,admin.,married,secondary,no,15,no,no,5,jun,256,2,-1,0,unknown,no,5704246674,daniel65@example.net,"2182 Morrow Lock
Christinetown, ID 31883",False,sofi.com/personal-loans,77
John Hunter,58,management,single,unknown,no,127,yes,no,9,may,244,5,-1,0,unknown,no,3539173221,zamorajoshua@example.net,"USNV Butler
FPO AA 41499",True,sofi.com/personal-loans,77
Cheryl Guzman,34,technician,single,secondary,no,705,yes,yes,19,may,1203,3,-1,0,unknown,no,2939913757,maurice48@example.com,"8900 Smith Forks Suite 383
South Paultown, AS 60302",False,sofi.com/personal-loans,77
Jamie Chambers,32,blue-collar,single,secondary,no,-83,yes,no,9,may,116,3,-1,0,unknown,no,2794335714,stephenmejia@example.com,"Unit 2466 Box 8499
DPO AA 51343",False,sofi.com/personal-loans,77
Michael Rodriguez,29,admin.,single,secondary,no,130,no,no,4,jun,134,2,-1,0,unknown,no,8497187588,graykaitlyn@example.net,"3936 Smith Canyon Suite 808
Port Robert, GU 17031",False,sofi.com/personal-loans,77
Andrew Wilson,39,self-employed,divorced,secondary,yes,-103,no,yes,5,jun,210,3,-1,0,unknown,no,5689932148,stephanie66@example.net,"412 Weaver Skyway
Lake Jenniferberg, MH 62365",False,sofi.com/personal-loans,77
Elizabeth Harper,24,technician,single,secondary,no,278,yes,no,30,may,111,1,-1,0,unknown,no,6462649149,megan06@example.net,"952 Catherine Square
Andersonchester, NM 04357",True,sofi.com/personal-loans,77
Daniel Hopkins,25,services,single,secondary,no,-61,yes,no,21,may,203,2,-1,0,unknown,no,8993521722,michael25@example.com,"448 Cook Mall Suite 210
Nashton, AZ 06610",False,sofi.com/personal-loans,77
Mary Lane,35,blue-collar,married,secondary,no,535,yes,no,30,may,265,3,-1,0,unknown,no,7583837711,danielschneider@example.org,"77769 Ferguson Shoal Suite 106
South Aaron, FM 33095",True,sofi.com/personal-loans,77
Rhonda Ortiz,30,services,married,secondary,no,80,yes,no,8,may,185,2,-1,0,unknown,no,9713393480,douglas07@example.org,"83850 Lee Track
Rileymouth, MS 30959",True,sofi.com/personal-loans,77
Jacob Marshall,27,admin.,single,secondary,no,1492,yes,no,23,may,67,13,-1,0,unknown,no,9159787927,ericklein@example.org,"657 Nelson Curve Apt. 711
West Penny, NY 20660",True,sofi.com/personal-loans,77
Edward Miller,43,services,single,secondary,no,532,yes,no,9,jun,216,2,-1,0,unknown,no,9924239153,kevin30@example.net,"56706 Shawn Rue Suite 655
Danstad, FM 74671",False,sofi.com/personal-loans,76
Jessica Forbes,53,blue-collar,married,secondary,no,1103,yes,yes,30,may,163,4,-1,0,unknown,no,8488109978,alicia44@example.net,"669 Paige Branch Apt. 264
Gonzaleztown, NM 46776",False,sofi.com/personal-loans,76
Danielle Johnson,52,entrepreneur,married,secondary,no,113,yes,yes,5,may,127,1,-1,0,unknown,no,5598990248,jadesanders@example.net,"72670 Hall Rapid Apt. 105
Hollystad, NV 65627",True,sofi.com/personal-loans,76
Maria Parker,44,technician,married,secondary,no,296,yes,yes,5,jun,169,1,-1,0,unknown,no,8842646373,gibsonamy@example.org,"2191 Lambert Groves Suite 722
Lake Ashleystad, ID 06570",False,sofi.com/personal-loans,76
