Name,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y,Phone,Email,Address,Has_4_Wheeler,Highest_Time_Spent_Website,Highest_Time_Spent
Amy Lee PhD,58,technician,married,unknown,no,49,yes,no,15,may,75,2,-1,0,unknown,no,5009332582,utaylor@example.net,"PSC 7698, Box 0518
APO AA 04145",True,statefarm.com/life-insurance,93
Terri Graham,50,entrepreneur,married,secondary,no,556,yes,no,16,may,130,2,-1,0,unknown,no,9059072034,victor16@example.net,"49564 Victoria Terrace
Acostaborough, ME 00872",True,statefarm.com/life-insurance,92
Mrs. Lisa King,33,blue-collar,married,primary,no,0,yes,no,15,may,270,1,-1,0,unknown,no,8972063577,jeffrey13@example.com,"75094 Crystal Roads Suite 682
East Deannaview, FM 65761",True,statefarm.com/life-insurance,92
Catherine Wiley,32,technician,married,secondary,no,186,no,no,7,may,418,2,-1,0,unknown,no,7899535092,gina58@example.net,"14653 Tiffany Tunnel Apt. 424
Colinfort, FM 04180",False,statefarm.com/life-insurance,92
Richard Martinez,27,admin.,married,secondary,no,132,yes,no,27,may,21,1,-1,0,unknown,no,9839196220,bcalderon@example.net,"51396 Sharon Lakes Apt. 592
Michaelville, OK 84494",False,statefarm.com/life-insurance,92
Amy Hill,32,services,married,secondary,no,1464,yes,no,3,jun,193,1,-1,0,unknown,no,6384037244,baueralexis@example.com,"7640 Mathews Village
West Pamelaside, KY 68401",False,statefarm.com/life-insurance,92
Robert Lee,33,admin.,married,secondary,no,61,yes,yes,8,may,116,2,-1,0,unknown,no,5997006782,williamjuarez@example.net,"172 Julie Stravenue Suite 677
East Jacquelinestad, ND 01836",True,statefarm.com/life-insurance,92
Theresa Bailey,34,management,married,secondary,no,1105,yes,yes,2,jun,136,4,-1,0,unknown,no,6049911153,danielwalker@example.com,"69256 Keith Meadow
Port James, MI 76354",True,statefarm.com/life-insurance,92
Timothy Schwartz,28,services,married,unknown,no,-134,yes,no,19,may,8,2,-1,0,unknown,no,9276881099,epope@example.org,"8284 Chandler Views
North Edward, FM 30716",True,statefarm.com/life-insurance,92
Jessica Stevens,57,technician,married,primary,no,0,no,no,5,may,98,1,-1,0,unknown,no,7794874460,sean42@example.com,"056 Collins Canyon
Port Jamesland, AK 27681",True,statefarm.com/life-insurance,92
Dr. Laura Wallace,44,blue-collar,married,secondary,no,138,yes,no,8,may,283,3,-1,0,unknown,no,2767539841,laurie11@example.com,"15220 Nathan Plaza Apt. 515
Chelseaport, AZ 19550",True,statefarm.com/life-insurance,92
David Brock,44,blue-collar,married,primary,no,3433,yes,no,2,jun,548,8,-1,0,unknown,no,9988834367,yfarmer@example.org,"69800 Joshua Port Apt. 837
Stewartport, SD 67092",True,statefarm.com/life-insurance,92
Timothy Edwards,51,technician,married,tertiary,no,1057,no,no,9,jun,149,2,-1,0,unknown,no,3699748900,heatherrodgers@example.org,"647 Jonathan Ville Suite 498
Port Jaime, ID 12802",True,statefarm.com/life-insurance,91
Antonio Lee,50,self-employed,married,unknown,no,-84,yes,no,6,may,101,1,-1,0,unknown,no,5719322609,castanedasarah@example.com,"1358 Nolan Points Apt. 148
Kathleenstad, FM 89342",True,statefarm.com/life-insurance,91
Troy Chaney,28,blue-collar,married,unknown,no,52,yes,no,13,may,226,1,-1,0,unknown,no,8822955841,marybarnes@example.com,"Unit 2547 Box 4289
DPO AA 21520",True,statefarm.com/life-insurance,91
Jake Johnson,57,technician,married,secondary,no,792,yes,no,5,may,65,2,-1,0,unknown,no,9068272436,jennifer31@example.com,"262 Thomas Squares Suite 958
New Johnland, KS 54383",False,statefarm.com/life-insurance,91
April Choi,35,blue-collar,married,primary,no,361,yes,no,30,may,185,3,-1,0,unknown,no,3975639111,sriggs@example.net,"1182 Jennifer Walks Apt. 344
Leehaven, ID 31150",True,statefarm.com/life-insurance,91
Nicole Gray,43,management,married,unknown,no,5172,yes,no,29,may,57,3,-1,0,unknown,no,5875182184,amysmith@example.com,"92927 Adam Crossing Suite 298
North Amanda, LA 36619",False,statefarm.com/life-insurance,91
Stephanie Mcintyre,34,blue-collar,married,primary,no,-144,yes,no,6,may,79,2,-1,0,unknown,no,6716347665,ramirezryan@example.com,"572 William Station
East Kellyview, SC 34872",True,statefarm.com/life-insurance,91
Janet Lee,32,blue-collar,married,primary,no,424,yes,no,19,may,313,2,-1,0,unknown,no,7812661747,shawnmccarty@example.org,"18512 Walker Valleys Suite 754
Roberttown, NJ 71387",False,statefarm.com/life-insurance,91
Theresa Boyle,34,services,married,secondary,no,-93,yes,yes,20,may,194,1,-1,0,unknown,no,9162097771,jessica49@example.com,"91378 Samantha Radial
Harrishaven, WA 29720",True,statefarm.com/life-insurance,91
Ms. Cynthia Roberts MD,33,blue-collar,married,tertiary,no,22,yes,no,27,may,375,1,-1,0,unknown,no,9465794816,jdouglas@example.org,"89967 Davis Field
West Debraview, NM 38152",False,statefarm.com/life-insurance,91
Susan Newman,45,self-employed,married,secondary,no,1113,yes,no,16,may,67,2,-1,0,unknown,no,3603426144,sarah26@example.net,"290 Meyer Spur Suite 649
Smithberg, OK 95341",False,statefarm.com/life-insurance,91
James Mckee,40,admin.,married,secondary,no,153,yes,no,14,may,159,2,-1,0,unknown,no,6663000083,browntammy@example.org,"25784 Willie Lodge Suite 690
South Brianna, NJ 22733",False,statefarm.com/life-insurance,90
Christine Hartman,39,blue-collar,married,primary,no,774,yes,no,21,may,29,1,-1,0,unknown,no,7844319156,moorecarrie@example.com,"PSC 3791, Box 0315
APO AE 50939",True,statefarm.com/life-insurance,90
Stephanie Mata,42,blue-collar,married,primary,no,-67,yes,no,9,may,128,1,-1,0,unknown,no,8839627182,cyates@example.com,"197 Tyler Light Suite 472
Susanshire, FL 68968",False,statefarm.com/life-insurance,90
Kathryn Moore,40,blue-collar,married,primary,no,236,yes,no,20,may,167,2,-1,0,unknown,no,5673080640,walshsheila@example.com,"50473 Robertson Knolls
Stricklandchester, GA 75594",False,statefarm.com/life-insurance,90
Richard Young,47,admin.,married,secondary,no,1060,yes,no,6,jun,83,3,-1,0,unknown,no,4294821554,bthompson@example.net,"38833 Ryan Pass
Hudsonmouth, NY 37731",True,statefarm.com/life-insurance,90
Gregory Curry,38,management,married,primary,no,1365,yes,no,5,jun,224,1,-1,0,unknown,no,9503036254,kevinmunoz@example.net,"993 Petersen Mountain
Owensmouth, MA 85511",False,statefarm.com/life-insurance,90
Christopher Garcia,52,technician,married,unknown,no,0,no,no,6,may,195,1,-1,0,unknown,no,7036656576,victoriavaldez@example.com,"2453 Robert Fork Suite 572
South Shelia, AZ 22839",False,statefarm.com/life-insurance,90
Jennifer Hernandez,29,blue-collar,married,secondary,no,844,yes,no,27,may,157,2,-1,0,unknown,no,6054978326,kennethflores@example.com,"36607 Alice Harbors Suite 522
West Joshuaberg, GA 51641",True,statefarm.com/life-insurance,90
Todd Bautista,32,management,married,tertiary,no,644,yes,yes,8,may,477,2,-1,0,unknown,no,9503051523,williamsanne@example.com,"2203 James Ports Suite 555
New Jennifermouth, IL 49758",True,statefarm.com/life-insurance,90
April Walter,33,blue-collar,married,secondary,no,304,yes,no,13,may,139,2,-1,0,unknown,no,4572379728,swilliams@example.com,"953 Dominguez Heights Apt. 349
West Jeffstad, VT 36106",False,statefarm.com/life-insurance,90
Ryan Miller,28,blue-collar,married,secondary,no,1238,yes,no,14,may,246,1,-1,0,unknown,no,4133843564,bhoward@example.org,"PSC 1270, Box 9715
APO AP 18140",True,statefarm.com/life-insurance,90
Jack Gutierrez,35,blue-collar,married,secondary,no,314,yes,no,2,jun,464,1,-1,0,unknown,no,4668373242,jasonhenry@example.com,"781 Padilla Mission
Shannonside, WY 31899",False,statefarm.com/life-insurance,90
Kim Norman,36,blue-collar,married,primary,no,199,yes,no,12,may,165,4,-1,0,unknown,no,6324265583,theresa73@example.org,"8910 Mary Locks Apt. 124
Ruthview, MT 28721",False,statefarm.com/life-insurance,89
Ryan Ramsey,43,entrepreneur,married,secondary,no,1516,yes,no,14,may,318,1,-1,0,unknown,no,9224850901,owebster@example.org,"3825 Robert Estates Suite 298
North Jared, HI 16039",True,statefarm.com/life-insurance,89
Jennifer Williams,42,self-employed,married,secondary,no,106,yes,no,8,may,515,3,-1,0,unknown,no,8503595420,charris@example.net,"8808 Carly Villages
Nicholashaven, RI 98183",True,statefarm.com/life-insurance,89
Katelyn Taylor,30,blue-collar,married,secondary,no,1445,yes,no,20,may,140,1,-1,0,unknown,no,8027805123,frosales@example.org,"612 Elliott Shores Suite 443
Martinborough, LA 93673",False,statefarm.com/life-insurance,89
Travis Fletcher,40,blue-collar,married,secondary,no,1522,yes,yes,14,may,168,2,-1,0,unknown,no,7645973454,shannon27@example.com,"682 James Neck Suite 960
Kyleside, NM 95390",True,statefarm.com/life-insurance,89
Michelle Anderson,45,blue-collar,married,secondary,no,82,yes,no,6,may,250,1,-1,0,unknown,no,2085447635,jason79@example.com,"8516 Kelsey Turnpike
East Sharonmouth, FM 54612",True,statefarm.com/life-insurance,89
Elizabeth Smith,51,management,married,tertiary,no,751,no,no,8,may,261,5,-1,0,unknown,no,2023645537,oscarjohnson@example.org,"85969 Matthew Heights
Cynthiafort, NM 05963",False,statefarm.com/life-insurance,89
Lawrence Jackson,58,self-employed,married,tertiary,no,-364,yes,no,5,may,355,1,-1,0,unknown,no,2922805805,natasha52@example.org,"825 Wanda Plaza Apt. 584
North Kristinland, NV 93464",True,statefarm.com/life-insurance,89
Thomas Williams,35,blue-collar,married,secondary,no,463,yes,no,21,may,104,1,-1,0,unknown,no,7853587829,andersonkelly@example.net,"220 Adams Path Apt. 338
New Angela, UT 32726",False,statefarm.com/life-insurance,89
Walter Henry,59,technician,married,secondary,no,-247,yes,no,26,may,131,1,-1,0,unknown,no,6809273754,zyates@example.net,"444 Webster Lodge
South Roberta, WV 53231",False,statefarm.com/life-insurance,89
Jeffrey Taylor,38,management,married,secondary,no,0,yes,no,27,may,233,2,-1,0,unknown,no,8739614416,mbrown@example.net,"PSC 0965, Box 2991
APO AP 20114",False,statefarm.com/life-insurance,89
Gregory Martinez,48,management,married,primary,no,2803,yes,no,6,jun,30,24,-1,0,unknown,no,8523566680,jared58@example.net,"9589 Jared Fall Suite 176
West Lynn, NE 19906",False,statefarm.com/life-insurance,88
Michelle Rowland,39,technician,married,secondary,no,328,no,no,6,jun,188,7,-1,0,unknown,no,3536872208,webstercaleb@example.net,"4647 Glenn Throughway
Sandraburgh, OR 41063",False,statefarm.com/life-insurance,88
Michelle Willis,32,technician,married,secondary,no,1389,yes,no,21,may,189,2,-1,0,unknown,no,6964660252,hsuarez@example.com,"6455 Hernandez Harbor
Christineton, FL 53912",True,statefarm.com/life-insurance,88
Julie Buchanan,29,management,married,tertiary,no,246,yes,no,9,may,45,1,-1,0,unknown,no,8368763922,kellynorman@example.org,"306 Michael Mountains Suite 619
Martinezhaven, OR 60655",False,statefarm.com/life-insurance,88
Stephanie Sparks,37,management,married,tertiary,no,1330,yes,no,13,may,60,1,-1,0,unknown,no,8052137238,tammy81@example.com,"597 Mcmahon Harbors Apt. 107
Anitachester, NH 84437",False,statefarm.com/life-insurance,88
Tammy Hopkins,43,entrepreneur,married,tertiary,no,2589,no,no,3,jun,38,3,-1,0,unknown,no,7096380438,hannahadams@example.net,"624 Paul Junctions Apt. 509
Reedtown, NM 84000",True,statefarm.com/life-insurance,88
Tony Adams,46,blue-collar,married,secondary,no,243,yes,no,3,jun,310,4,-1,0,unknown,no,2223959510,davidsummers@example.com,"8941 Jessica Ways
Hammondburgh, CA 41104",False,statefarm.com/life-insurance,88
Brianna Moore,40,blue-collar,married,primary,no,87,yes,no,8,may,210,1,-1,0,unknown,no,7582900401,benjamin03@example.net,"7246 Vaughn Dale Apt. 520
Port Richardville, KY 11887",True,statefarm.com/life-insurance,88
Anna Chavez,41,blue-collar,married,secondary,no,153,yes,no,27,may,389,1,-1,0,unknown,no,6966577970,donna27@example.net,"946 Garza Turnpike Apt. 086
Johnsonbury, RI 93212",False,statefarm.com/life-insurance,88
Ronnie Smith,39,technician,married,secondary,no,768,yes,yes,27,may,171,4,-1,0,unknown,no,2205007417,aliciaharris@example.net,"534 Brown Orchard Apt. 889
East Shawnberg, PA 70956",True,statefarm.com/life-insurance,88
Michael Luna,56,retired,married,primary,no,842,no,yes,5,jun,108,1,-1,0,unknown,no,7895299891,shawsally@example.com,"0513 Connor Wall Suite 853
South Haley, AS 47722",False,statefarm.com/life-insurance,88
Frank Mendoza,37,management,married,tertiary,no,5205,yes,no,23,may,493,2,-1,0,unknown,no,5278225027,theresa39@example.net,"41223 Traci Pike Apt. 306
Millerville, WI 86028",False,statefarm.com/life-insurance,88
Christopher Patel,39,blue-collar,married,secondary,yes,-345,yes,no,7,may,69,1,-1,0,unknown,no,8656854786,shannonfry@example.net,"7780 Odonnell Street Suite 408
Ernestchester, IN 33270",True,statefarm.com/life-insurance,87
John Tran,60,retired,married,primary,no,414,no,no,8,may,395,1,-1,0,unknown,no,4224514301,turnersteven@example.com,"247 Austin Road
East Susan, MT 41813",True,statefarm.com/life-insurance,87
Wendy Hill,33,blue-collar,married,primary,no,716,yes,no,7,may,83,3,-1,0,unknown,no,8874065502,ellen36@example.net,"1061 Steven Prairie Apt. 425
Kurtfurt, AK 93892",True,statefarm.com/life-insurance,87
Andrew Ortiz,55,management,married,secondary,no,11743,yes,no,30,may,75,1,-1,0,unknown,no,3029630963,christopher27@example.net,"9780 Davila Field
Lake Brandonfort, MT 62052",True,statefarm.com/life-insurance,87
Timothy Harper,35,services,married,secondary,no,152,yes,no,2,jun,563,1,-1,0,unknown,yes,8582228900,mike27@example.org,"4906 Jefferson Square
Karenhaven, AZ 10740",False,statefarm.com/life-insurance,87
Jennifer Davis,33,management,married,tertiary,no,0,yes,no,2,jun,223,1,-1,0,unknown,no,7378235228,jamie77@example.net,"20883 Rocha Spring
West Jordan, WY 10292",True,statefarm.com/life-insurance,87
Eric Ochoa,41,unemployed,married,secondary,no,121,yes,no,9,may,390,2,-1,0,unknown,no,7617562972,williambryant@example.net,"61227 Smith Island Suite 254
East Robinside, MD 26302",False,statefarm.com/life-insurance,87
Jessica Chan,54,management,married,tertiary,no,2847,yes,no,20,may,16,10,-1,0,unknown,no,2869417066,ijackson@example.org,"224 Hicks Greens Suite 347
Franklinchester, OR 44737",False,statefarm.com/life-insurance,87
Cameron Waters,57,technician,married,secondary,no,1078,yes,no,5,may,10,4,-1,0,unknown,no,5455195849,fjordan@example.net,"38541 Thomas Mount
West Timothymouth, AS 58743",True,statefarm.com/life-insurance,87
Michael Wallace,37,technician,married,secondary,no,5115,yes,no,30,may,45,4,-1,0,unknown,no,4274014621,colemanthomas@example.org,"7875 Jordan Throughway Suite 249
Brianchester, NC 44063",True,statefarm.com/life-insurance,87
Willie Green,29,admin.,married,secondary,no,396,yes,no,30,may,205,2,-1,0,unknown,no,4199673708,michele17@example.com,"806 Ashlee View
Obrienton, SC 74987",True,statefarm.com/life-insurance,86
Charles Frank Jr.,52,housemaid,married,primary,no,0,no,no,6,jun,235,3,-1,0,unknown,no,5355740154,ericwood@example.net,"085 Bryant Island
Elizabethfort, OH 57246",True,statefarm.com/life-insurance,86
Kelly Carter,43,technician,married,secondary,no,1824,yes,no,8,may,296,1,-1,0,unknown,no,5656540446,pzamora@example.com,"48633 Molly Wells
West Christianmouth, MT 75232",False,statefarm.com/life-insurance,86
John Bell,41,services,married,primary,no,124,yes,no,16,may,393,2,-1,0,unknown,no,5594737527,avazquez@example.org,"504 Kim Knolls
East Nicoleside, CO 44562",False,statefarm.com/life-insurance,86
Kevin Stanley,54,retired,married,secondary,no,918,yes,no,14,may,189,1,-1,0,unknown,no,6808133899,wcampbell@example.net,"31257 Newton Streets Apt. 876
North Michaeltown, GA 11502",False,statefarm.com/life-insurance,86
Tracy Brown,34,management,married,tertiary,no,4170,yes,no,21,may,935,1,-1,0,unknown,no,9698939823,enguyen@example.org,"862 Eric Key
Flemingmouth, UT 20708",True,statefarm.com/life-insurance,86
Heather Simmons,28,services,married,secondary,no,3019,no,no,2,jun,303,2,-1,0,unknown,no,9402159106,lynnphilip@example.org,"53668 Michelle Row Apt. 823
New Ashley, MT 35863",True,statefarm.com/life-insurance,85
Michele Rose,39,unemployed,married,secondary,no,-455,yes,no,23,may,542,2,-1,0,unknown,no,2787522166,vegayvette@example.org,"1725 Zhang Inlet
Spencerport, WI 62141",True,statefarm.com/life-insurance,85
Joseph Huynh,37,services,married,secondary,no,-21,yes,yes,23,may,61,2,-1,0,unknown,no,7144267048,joshua60@example.net,"63858 Murphy Dam
Michaelfurt, TX 68499",True,statefarm.com/life-insurance,85
Keith Watson,42,technician,married,secondary,no,-158,yes,no,29,may,124,3,-1,0,unknown,no,4417735394,barbarathomas@example.com,"36704 Robert Oval
North Christopherport, WY 52485",False,statefarm.com/life-insurance,85
Christine Dixon,56,technician,married,secondary,no,589,yes,no,29,may,535,2,-1,0,unknown,yes,8408739725,lisa87@example.com,"197 Christina Trafficway
Aaronborough, MS 70458",True,statefarm.com/life-insurance,85
Brian Conrad,59,blue-collar,married,primary,no,229,yes,yes,7,may,19,1,-1,0,unknown,no,3729768619,ykey@example.com,"Unit 8342 Box 3241
DPO AE 59543",False,statefarm.com/life-insurance,85
Julie Williams,33,blue-collar,married,secondary,no,-349,yes,no,6,may,191,1,-1,0,unknown,no,5574827157,joe53@example.org,"92352 Thomas Mount
Deanberg, RI 06234",False,statefarm.com/life-insurance,85
Tanner Williams,42,blue-collar,married,primary,no,170,yes,no,19,may,51,41,-1,0,unknown,no,3156617085,amberthompson@example.net,"714 Travis Estate Apt. 565
South Jessicaton, PW 42972",False,statefarm.com/life-insurance,85
Cameron Atkins,46,blue-collar,married,tertiary,no,1497,yes,no,19,may,374,6,-1,0,unknown,no,5595605687,shenson@example.net,"99079 Wright Branch Apt. 710
North Crystal, MH 40675",False,statefarm.com/life-insurance,85
Linda Allen,49,admin.,married,secondary,no,82,yes,no,6,may,310,1,-1,0,unknown,no,9953147059,aprilbell@example.com,"0759 Barrera Falls
Isaacside, FL 36151",True,statefarm.com/life-insurance,85
Jennifer Mata,45,services,married,secondary,no,-1036,yes,no,9,jun,65,17,-1,0,unknown,no,2295096770,john97@example.net,"Unit 3260 Box 2935
DPO AA 59301",True,statefarm.com/life-insurance,85
Alison Ortiz,31,blue-collar,married,primary,no,11,yes,no,9,may,399,3,-1,0,unknown,no,7464247315,richard91@example.net,"82326 Barton Station
New Jason, TX 89005",True,statefarm.com/life-insurance,85
Shelley Johnson,40,blue-collar,married,secondary,no,2073,yes,no,16,may,166,2,-1,0,unknown,no,8658833160,tara36@example.com,"527 Steven Parks
New Samuel, NH 07182",True,statefarm.com/life-insurance,84
Joseph Koch,39,entrepreneur,married,tertiary,no,36,yes,no,26,may,488,3,-1,0,unknown,no,9665102300,tracy07@example.net,"739 Taylor Island
East Amberburgh, SD 06506",False,statefarm.com/life-insurance,84
Karen Jackson,41,admin.,married,primary,no,-306,yes,no,15,may,500,1,-1,0,unknown,yes,2044586700,harry70@example.org,"77720 Paul River Apt. 505
Tammieside, NM 11317",True,statefarm.com/life-insurance,84
Hannah Rivera,55,blue-collar,married,primary,no,309,yes,no,12,may,115,4,-1,0,unknown,no,4754482322,burnsconnor@example.com,"245 Andrade Villages
Lake Jeremy, WV 75598",False,statefarm.com/life-insurance,84
Donald Rodriguez,44,technician,married,secondary,no,0,no,no,2,jun,302,1,-1,0,unknown,no,5695996799,evansalejandro@example.org,"67113 Mathew Street
Flemington, KS 32689",False,statefarm.com/life-insurance,84
Andrew Hawkins,57,retired,married,secondary,no,519,yes,no,3,jun,393,3,-1,0,unknown,no,4195150363,barbaramoore@example.org,"4785 Miller Dale
East Scottview, PW 12375",False,statefarm.com/life-insurance,84
Ellen Cole,35,blue-collar,married,secondary,no,274,yes,yes,20,may,205,1,-1,0,unknown,no,5353332715,jessica51@example.com,"18767 Martin Flat
Wardmouth, NM 30604",False,statefarm.com/life-insurance,84
Carlos Mullen,37,entrepreneur,married,tertiary,no,836,yes,no,27,may,129,2,-1,0,unknown,no,8954384091,yedwards@example.com,"1649 Bradley Spring Suite 945
Wardmouth, WY 85732",False,statefarm.com/life-insurance,84
Charles Schmidt,29,unemployed,married,tertiary,no,8,yes,no,7,may,233,1,-1,0,unknown,no,4807258334,rosejessica@example.com,"978 Jorge Glen Apt. 353
West Nicoleside, VA 95153",False,statefarm.com/life-insurance,84
Edwin Smith,33,blue-collar,married,secondary,no,467,yes,no,21,may,494,2,-1,0,unknown,no,9396442728,rwatson@example.net,"904 Ortiz Plaza Suite 789
Hansontown, NJ 67600",False,statefarm.com/life-insurance,84
Kimberly Anderson,43,unemployed,married,primary,no,240,yes,no,23,may,83,2,-1,0,unknown,no,8379582367,kennedyrichard@example.org,"674 Brian Hills
West Sarah, MT 82025",False,statefarm.com/life-insurance,84
Amy Gross,33,services,married,secondary,no,4963,yes,no,20,may,148,2,-1,0,unknown,no,8386678232,lucasmelissa@example.com,"PSC 1229, Box 7789
APO AA 87286",False,statefarm.com/life-insurance,84
Kelly Romero,32,services,married,secondary,no,241,yes,no,26,may,266,1,-1,0,unknown,no,8777051741,bethanyhampton@example.net,"4153 Martinez Run
Bradyton, KY 94684",False,statefarm.com/life-insurance,84
Angela Carroll,31,unemployed,married,primary,no,309,yes,no,8,may,104,3,-1,0,unknown,no,7763606217,grayronald@example.org,"22495 Jeffrey Row
West Jason, CO 21451",False,statefarm.com/life-insurance,84
Leonard Hutchinson,36,blue-collar,married,unknown,no,3783,no,no,9,jun,113,1,-1,0,unknown,no,8532749046,tina80@example.org,"113 Johnson Islands
Sandrashire, MP 26048",True,statefarm.com/life-insurance,83
Robert Guzman,33,technician,married,secondary,no,153,yes,no,16,may,148,2,-1,0,unknown,no,9433627531,fhaas@example.net,"01967 Thomas Passage Apt. 717
Ebonyborough, SD 45503",False,statefarm.com/life-insurance,83
Melissa Fox,36,entrepreneur,married,tertiary,no,1169,yes,no,6,may,168,2,-1,0,unknown,no,3747446109,miketucker@example.net,"18789 April Isle
Melaniehaven, PR 60877",True,statefarm.com/life-insurance,83
Debra Oconnell,46,services,married,secondary,no,9,no,no,16,may,297,4,-1,0,unknown,no,7839693653,caseypeters@example.net,"57328 Megan Extensions
Alishaburgh, NC 19898",False,statefarm.com/life-insurance,83
Mary Smith,33,blue-collar,married,primary,no,-159,yes,no,27,may,332,1,-1,0,unknown,no,7468327031,rachelmiller@example.net,"29766 Jeremy Shoals Suite 792
South Taylorfurt, AS 70164",True,statefarm.com/life-insurance,83
Kevin Ritter,32,unemployed,married,secondary,yes,2,yes,no,13,may,178,2,-1,0,unknown,no,6708625748,pamela33@example.org,"7998 Davidson Canyon Apt. 402
Aprilville, NC 04108",True,statefarm.com/life-insurance,83
Gary Trujillo,54,blue-collar,married,secondary,no,-630,no,no,23,may,173,1,-1,0,unknown,no,5323829605,hannah53@example.net,"68265 Delacruz Estate
South Craig, WA 82171",True,statefarm.com/life-insurance,83
Samuel Jones,49,entrepreneur,married,primary,no,199,no,no,13,may,113,2,-1,0,unknown,no,8172176089,christopher65@example.org,"1999 Charles Streets
East Daniel, TN 50414",True,statefarm.com/life-insurance,83
Matthew Davis,38,admin.,married,secondary,no,4458,yes,no,5,jun,215,1,-1,0,unknown,no,6947963393,hbrown@example.com,"48347 Oneill Ridges
Amyside, WV 35102",True,statefarm.com/life-insurance,83
Stephen Delacruz,29,services,married,tertiary,no,0,yes,no,4,jun,113,2,-1,0,unknown,no,9468981538,smithjennifer@example.net,"052 Arroyo Trail
Hendricksburgh, NC 90592",False,statefarm.com/life-insurance,83
Linda Barron,37,blue-collar,married,primary,no,445,yes,no,26,may,159,2,-1,0,unknown,no,3212748291,angela79@example.net,"790 Thomas Course
Port Haley, UT 83710",False,statefarm.com/life-insurance,83
Ryan Moore,39,management,married,tertiary,no,198,yes,no,19,may,138,8,-1,0,unknown,no,5263067689,rlee@example.com,"1725 Jeffrey Oval Suite 147
Nelsonbury, MA 88644",False,statefarm.com/life-insurance,83
Christina Moran,38,admin.,married,secondary,no,0,yes,no,15,may,225,1,-1,0,unknown,no,2579829271,campbelldaniel@example.net,"78502 Graham Mountains Apt. 411
Chaseville, SC 83813",False,statefarm.com/life-insurance,83
Scott Rivera,35,management,married,tertiary,no,-640,yes,yes,5,jun,78,6,-1,0,unknown,no,6166930030,anthonycopeland@example.com,"507 Levy Mountain
West Kristenmouth, MN 22434",False,statefarm.com/life-insurance,82
Alicia Cervantes,36,self-employed,married,primary,no,90,yes,no,8,may,403,2,-1,0,unknown,no,2906520812,timothy11@example.net,"914 Robert Village
Munozborough, GU 83109",False,statefarm.com/life-insurance,82
Martha Mcgee,46,blue-collar,married,primary,no,323,yes,no,7,may,108,6,-1,0,unknown,no,2024661661,eric62@example.org,"7263 Stephanie Creek Apt. 050
Wendystad, CO 82347",True,statefarm.com/life-insurance,82
Nicholas Anderson,54,blue-collar,married,secondary,no,1288,yes,no,14,may,170,1,-1,0,unknown,no,5672236149,caitlin82@example.net,"83134 Santana Prairie Suite 772
Kevinville, ID 90361",False,statefarm.com/life-insurance,82
Jason Roberts,52,technician,married,unknown,no,7,no,no,6,may,203,2,-1,0,unknown,no,5968092181,nelsonjamie@example.net,"86722 Bailey Motorway
Michelleberg, NE 45174",True,statefarm.com/life-insurance,82
Jennifer Parker,44,services,married,secondary,no,744,yes,no,29,may,574,1,-1,0,unknown,no,9319018982,johnsoncody@example.org,"35410 Steve Pass Apt. 515
East Andremouth, OK 18228",True,statefarm.com/life-insurance,82
Patrick Tran,38,admin.,married,secondary,no,976,yes,yes,19,may,382,2,-1,0,unknown,no,3182640039,rowechristina@example.com,"127 Aaron Square
Lake Melissamouth, SC 36370",True,statefarm.com/life-insurance,82
William Thompson,31,technician,married,secondary,no,344,yes,no,7,may,123,1,-1,0,unknown,no,9074796990,troy38@example.com,"53993 Garza Manors
Calvinshire, IN 58558",False,statefarm.com/life-insurance,82
Robert Fuller,55,blue-collar,married,secondary,no,1328,yes,no,15,may,100,1,-1,0,unknown,no,7289655038,rogersstephen@example.com,"Unit 2890 Box 7033
DPO AA 86063",True,statefarm.com/life-insurance,82
Sara Carney,36,blue-collar,married,secondary,no,0,yes,no,30,may,54,4,-1,0,unknown,no,7368430884,gshaw@example.net,"786 William Wells
South Erica, FM 23782",False,statefarm.com/life-insurance,81
Brianna Shaw,34,admin.,married,secondary,no,1689,no,no,20,may,423,1,-1,0,unknown,no,2958157223,cynthia53@example.net,"74439 Hannah View Apt. 411
South Cathy, AS 08144",True,statefarm.com/life-insurance,81
Ashley Baker,40,entrepreneur,married,primary,no,4674,no,no,5,jun,160,2,-1,0,unknown,no,2766188822,pvazquez@example.net,"1452 Kenneth Skyway
West Daniellefort, FM 45803",False,statefarm.com/life-insurance,81
Paula Singh,36,admin.,married,secondary,no,0,no,no,21,may,117,1,-1,0,unknown,no,5847327676,donald12@example.org,"8097 Turner Cliff
Guerreroberg, NY 90085",True,statefarm.com/life-insurance,81
Sean Perkins,34,blue-collar,married,unknown,no,245,yes,no,6,may,13,1,-1,0,unknown,no,3864082565,jmurphy@example.com,"1395 Sandra Lake Suite 052
Simsstad, NY 86494",False,statefarm.com/life-insurance,81
Jake Tran,49,housemaid,married,primary,no,3376,no,no,9,jun,119,3,-1,0,unknown,no,8664700945,leahbraun@example.net,"7726 David Station Suite 376
South Brittany, HI 69863",True,statefarm.com/life-insurance,81
Lori Howell,28,blue-collar,married,secondary,no,1020,yes,no,28,may,251,1,-1,0,unknown,no,5087999049,meyerstacey@example.org,"0227 Aaron Street Suite 441
Davismouth, IA 41959",False,statefarm.com/life-insurance,81
