Name,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y,Phone,Email,Address,Has_4_Wheeler,Highest_Time_Spent_Website,Highest_Time_Spent
Christina Spencer,54,housemaid,single,unknown,no,6020,no,no,6,jun,24,1,-1,0,unknown,no,5683260792,robertsdeborah@example.net,"43174 Melissa Streets Apt. 568
Garciaview, AS 07327",False,bankofamerica.com/home-loans,83
Melissa Morgan,52,technician,married,secondary,no,420,no,no,16,may,112,4,-1,0,unknown,no,4837219364,kayla72@example.net,"222 Kayla Tunnel
Georgestad, AS 92430",True,bankofamerica.com/home-loans,83
Candice Jefferson,36,blue-collar,married,secondary,yes,-2,no,no,2,jun,316,1,-1,0,unknown,no,3674852158,andrewgarcia@example.com,"14344 Duncan Tunnel Apt. 263
North Caseyside, OK 30699",True,chase.com/mortgage,83
Beth Hall,46,entrepreneur,married,tertiary,no,-43,no,no,12,may,138,8,-1,0,unknown,no,2802964445,isosa@example.com,"62920 Williams Villages
New Michael, KS 54664",False,rocketmortgage.com,82
Mary Perez,35,blue-collar,married,secondary,no,67,no,no,20,may,60,6,-1,0,unknown,no,6544089680,anthonymiles@example.com,"5499 Mccoy Mountain
Jamesstad, NC 04390",True,chase.com/mortgage,82
Timothy Clark,50,technician,married,tertiary,no,247,no,no,23,may,173,1,-1,0,unknown,no,3619523505,qbanks@example.com,"9642 Austin Gardens
Port Timothy, VI 36974",True,bankofamerica.com/home-loans,82
Brittany Heath,41,services,married,primary,no,510,no,no,9,jun,316,2,-1,0,unknown,no,2194169903,joshuadennis@example.net,"4960 Michelle Spring Suite 029
Figueroashire, OH 42793",True,bankofamerica.com/home-loans,82
Jonathan Cole,55,unknown,married,tertiary,no,0,no,no,5,jun,38,1,-1,0,unknown,no,9579937223,amanda04@example.org,"Unit 2814 Box 1292
DPO AE 39190",False,rocketmortgage.com,82
Dale Stone,57,unknown,married,unknown,no,106,no,no,12,may,836,4,-1,0,unknown,no,6924122626,ochoajohnathan@example.com,"19835 Kelly Tunnel Apt. 016
East James, MH 41046",False,rocketmortgage.com,82
Loretta Campbell,45,admin.,divorced,secondary,no,246,no,no,6,jun,119,1,-1,0,unknown,no,8137477703,wardjason@example.net,"851 Alex Extension
East Michael, NY 40492",True,chase.com/mortgage,82
Kimberly Anderson,32,management,single,tertiary,no,0,no,no,16,may,91,1,-1,0,unknown,no,3999180651,parkkyle@example.net,"2525 Michael Fort
Lopezmouth, DE 17486",False,chase.com/mortgage,82
Angela Brooks,35,management,married,tertiary,no,1336,no,no,21,may,59,2,-1,0,unknown,no,6879288882,nrichardson@example.net,"407 Travis Pike Suite 418
West Larryshire, MN 30828",True,chase.com/mortgage,82
Nathan Mathis,32,self-employed,married,primary,no,-6,no,no,23,may,881,2,-1,0,unknown,no,3428026761,danielmiller@example.com,"954 Matthew Burg Apt. 549
East Wesley, MS 02815",False,chase.com/mortgage,82
George Smith,54,services,single,secondary,no,492,no,no,6,jun,330,1,-1,0,unknown,no,8429810652,kevin16@example.net,"474 Page Knolls Apt. 430
Port Travis, MS 09104",False,chase.com/mortgage,81
Casey Murphy,60,blue-collar,divorced,secondary,no,1310,no,no,7,may,152,2,-1,0,unknown,no,4128080612,copelandjessica@example.net,"8960 Vincent Plaza
Walterport, RI 41905",False,chase.com/mortgage,81
Randall Gonzales,55,housemaid,married,primary,no,2603,no,no,9,jun,559,1,-1,0,unknown,no,3919885145,millercathy@example.com,"3205 Parker Isle Apt. 153
South Cassandra, OK 44173",False,bankofamerica.com/home-loans,81
Erik Morgan,38,services,divorced,secondary,no,792,no,no,6,jun,430,1,-1,0,unknown,no,5125523681,newmansarah@example.net,"5543 Higgins Circles Apt. 274
North Garyville, SC 65958",True,bankofamerica.com/home-loans,81
Crystal Brown,32,technician,married,secondary,no,0,no,no,2,jun,68,21,-1,0,unknown,no,6924883271,skinnerkelsey@example.org,"725 Christina Fall Apt. 444
West David, LA 73394",True,bankofamerica.com/home-loans,81
Jeffrey Harrison,38,self-employed,married,secondary,no,-10,no,no,2,jun,137,7,-1,0,unknown,no,7893608528,edward68@example.org,"31712 Frances Avenue
New Richard, MN 54648",True,rocketmortgage.com,81
Nicholas York,35,technician,single,tertiary,no,1529,no,no,23,may,95,4,-1,0,unknown,no,9748146744,justin19@example.org,"7688 Albert Lane
North Jermaine, SD 06364",True,rocketmortgage.com,81
Michael Anderson,43,blue-collar,married,secondary,no,0,no,no,6,may,187,1,-1,0,unknown,no,3164290514,patricia14@example.org,"0624 Dixon Lodge Apt. 420
Anthonyport, VI 01704",False,rocketmortgage.com,81
Shawn Navarro,57,retired,married,tertiary,no,3571,no,no,13,may,708,2,-1,0,unknown,no,5014097490,peterbuckley@example.net,"669 Sexton Fall Suite 572
Sheltonborough, PA 49580",True,rocketmortgage.com,80
Aaron Howell,30,technician,married,secondary,no,764,no,no,26,may,150,2,-1,0,unknown,no,3285504777,roberthines@example.org,"0960 Jones Shoal Suite 832
Jamesburgh, MS 13674",True,chase.com/mortgage,80
John Wright,37,management,married,tertiary,no,897,no,no,20,may,182,1,-1,0,unknown,no,3854692165,walkerdaniel@example.com,"725 Timothy Burgs Suite 506
Jamestown, VT 35871",True,rocketmortgage.com,80
Kevin Rivera,50,blue-collar,married,secondary,no,464,no,yes,6,jun,426,2,-1,0,unknown,no,2129248920,iphillips@example.org,"855 Shaw Light
Jamesshire, IA 98517",False,rocketmortgage.com,80
Lance Garrison,40,retired,married,secondary,no,1842,no,no,15,may,56,1,-1,0,unknown,no,8035855400,coopermonica@example.com,"96959 Dale Track Apt. 395
Brianside, VA 70087",True,chase.com/mortgage,80
Pamela Williams,36,blue-collar,married,secondary,no,0,no,no,14,may,636,6,-1,0,unknown,no,3994269757,tracysmith@example.org,"5731 Ward Street
North Williamberg, MP 34866",True,rocketmortgage.com,80
Roger Hernandez,46,management,married,tertiary,no,-267,no,no,23,may,249,3,-1,0,unknown,no,7388238224,bryantonya@example.com,"08998 Vazquez Squares
Lake Michael, NC 89402",True,chase.com/mortgage,80
Melissa Jackson,59,housemaid,married,primary,no,495,no,no,5,jun,150,2,-1,0,unknown,no,2153506885,xchen@example.org,"43301 Leah Stravenue Suite 670
Phyllisville, FM 27289",True,bankofamerica.com/home-loans,80
John Allen,36,admin.,single,secondary,no,3457,no,no,19,may,103,4,-1,0,unknown,no,8272505265,zmckenzie@example.com,"53445 Davis Row
New Carlhaven, OK 33083",True,bankofamerica.com/home-loans,80
Adam Whitney,35,blue-collar,single,secondary,no,11671,no,no,6,jun,190,1,-1,0,unknown,no,9008699350,frodriguez@example.org,"5778 Kathy Island
Elizabethfurt, GA 07038",True,rocketmortgage.com,79
Karen Thomas,43,services,divorced,secondary,no,5571,no,no,9,jun,149,1,-1,0,unknown,no,4165877650,franklinmichelle@example.org,"60625 Peters Center
West Christopherfurt, VI 79095",True,chase.com/mortgage,79
Elizabeth Walton,50,retired,single,primary,no,208,no,no,9,jun,51,1,-1,0,unknown,no,4658675211,ofernandez@example.com,"9934 Stephens Hill Suite 571
Justinton, OH 11721",False,rocketmortgage.com,79
Christopher Christensen,53,services,married,secondary,no,579,no,no,4,jun,1224,7,-1,0,unknown,no,6313088833,joshua58@example.com,"PSC 8246, Box 1730
APO AP 25225",False,chase.com/mortgage,79
Katherine Craig,39,management,married,primary,no,13,no,no,2,jun,59,4,-1,0,unknown,no,7355354168,smithrobert@example.org,"7415 Rose Passage
Erinfurt, VT 21888",False,chase.com/mortgage,79
Abigail Cox,37,self-employed,divorced,secondary,no,3467,no,no,9,jun,185,2,-1,0,unknown,no,9082730669,christina25@example.net,"06693 Hooper Dale Apt. 875
Torresburgh, CA 22110",False,chase.com/mortgage,79
Angela Allison,37,management,single,tertiary,no,23867,no,no,20,may,188,3,-1,0,unknown,no,3467442782,aliciaatkins@example.org,"33773 Mills Springs
Stephaniechester, AR 32083",False,chase.com/mortgage,78
Ariana Foster,41,blue-collar,married,primary,no,16431,no,no,9,jun,139,1,-1,0,unknown,no,5037499142,emorgan@example.org,"9586 Cohen Estates Suite 308
Jerryport, OH 83922",True,rocketmortgage.com,78
Scott Fox,58,retired,divorced,primary,no,6,no,no,16,may,228,1,-1,0,unknown,no,3996729566,uklein@example.org,"62956 Short Crossroad
Port Anthonychester, NH 07429",True,rocketmortgage.com,78
Tiffany Hernandez,29,admin.,divorced,secondary,no,0,no,no,9,may,393,1,-1,0,unknown,no,5116188941,kevinarias@example.net,"685 Harper Plaza
Cunninghamside, PW 88172",True,bankofamerica.com/home-loans,78
Alexis Stewart,49,retired,married,unknown,no,247,no,no,15,may,213,2,-1,0,unknown,no,8825748536,syoung@example.com,"6563 Myers Road Apt. 623
Lawrencemouth, MO 91894",True,chase.com/mortgage,78
Evelyn Solis,34,management,single,tertiary,no,-322,no,no,9,may,198,1,-1,0,unknown,no,8872485000,smithpaul@example.net,"5467 Phillip Pike Suite 318
Lake Scott, VI 07435",True,bankofamerica.com/home-loans,77
Cheryl Moody,51,unemployed,divorced,secondary,no,370,no,no,9,may,167,1,-1,0,unknown,no,4836415880,ningram@example.org,"013 Delgado Inlet Suite 354
Matthewshire, FM 35729",False,bankofamerica.com/home-loans,77
Curtis Stewart,37,entrepreneur,married,unknown,no,983,no,yes,5,jun,225,1,-1,0,unknown,no,8245979367,jsandoval@example.net,"84630 Brittany Mountain
New Reginaldtown, DC 72380",False,rocketmortgage.com,77
Matthew Rhodes,40,services,married,secondary,no,1688,no,no,16,may,93,1,-1,0,unknown,no,6876401166,natalie58@example.org,"08899 Jennifer Isle Suite 021
Curtisland, AL 97802",False,bankofamerica.com/home-loans,77
Shannon Chambers,57,unemployed,married,tertiary,no,42,no,no,5,may,46,1,-1,0,unknown,no,7718808311,gavin33@example.net,"9389 Miller Port
Stephenport, PA 20539",False,chase.com/mortgage,77
Miguel Mckee,45,blue-collar,married,unknown,no,419,no,no,5,jun,420,1,-1,0,unknown,no,3684588268,brianwerner@example.com,"6516 Nancy Terrace
Allenland, MN 20924",True,rocketmortgage.com,77
Jennifer White,59,housemaid,divorced,primary,no,195,no,no,5,may,366,2,-1,0,unknown,no,8623579487,robinsonscott@example.com,"3245 Heather Point Suite 867
Adamside, MP 26714",False,rocketmortgage.com,77
Carlos Cabrera,58,housemaid,married,primary,no,2348,no,no,9,jun,226,1,-1,0,unknown,no,5649997002,pmunoz@example.com,"048 Bell Drives
Reynoldsside, VA 51089",False,bankofamerica.com/home-loans,76
Wendy Walker,30,technician,single,tertiary,no,-111,no,no,2,jun,266,2,-1,0,unknown,no,4052386120,garciatracie@example.com,"989 Gail Fort
Lammouth, KY 06400",True,bankofamerica.com/home-loans,76
Eugene Spencer,55,blue-collar,married,secondary,no,383,no,no,5,may,287,1,-1,0,unknown,no,4125597143,gstewart@example.com,"96712 Juan Mission
Lopezburgh, AZ 39265",False,chase.com/mortgage,76
Lance Wheeler,28,blue-collar,single,secondary,no,48,no,no,26,may,144,3,-1,0,unknown,no,3323373232,julie56@example.net,"56657 Ramirez Unions Apt. 520
Port Amanda, GU 90157",False,bankofamerica.com/home-loans,76
Patty Garza,53,management,divorced,tertiary,no,0,no,no,9,may,44,2,-1,0,unknown,no,7105884725,hayden28@example.com,"131 Cruz Parks Apt. 329
Munozside, IA 89457",True,bankofamerica.com/home-loans,76
Colleen Brown,22,student,single,secondary,no,489,no,no,28,may,223,5,-1,0,unknown,no,9138142134,davidwarner@example.com,"19591 Lisa Corners
Davisshire, CT 25007",True,rocketmortgage.com,76
Erin Brewer,37,blue-collar,married,primary,no,7,no,no,6,jun,176,1,-1,0,unknown,no,7478363531,samuel25@example.net,"55427 Miller Cliffs Suite 640
West Cameronland, FL 74135",True,chase.com/mortgage,75
Walter Hernandez,33,unknown,single,unknown,no,1,no,no,5,may,198,1,-1,0,unknown,no,5435664406,davidhardy@example.org,"70566 Palmer Isle
New Sarahtown, VI 57443",False,rocketmortgage.com,75
Barbara Barnes,50,blue-collar,married,primary,no,5356,no,no,13,may,289,1,-1,0,unknown,no,4053942652,robertmatthews@example.org,"935 Paul Drives
East Michaelberg, PW 14551",True,rocketmortgage.com,75
Michelle Morales,42,technician,married,secondary,no,-245,no,yes,26,may,63,1,-1,0,unknown,no,2094169694,lawrencebenjamin@example.com,"Unit 4802 Box 0153
DPO AP 77920",False,rocketmortgage.com,75
Christie Nielsen,48,services,divorced,secondary,no,0,no,no,5,jun,428,1,-1,0,unknown,no,6049109480,natalie03@example.org,"705 Mason Inlet Apt. 356
Blackburnfort, MO 70718",False,rocketmortgage.com,75
John Walker,60,blue-collar,married,secondary,no,0,no,yes,5,jun,124,1,-1,0,unknown,no,8188828937,awang@example.net,"38599 Whitney Route Apt. 052
Jamesberg, AK 29927",True,rocketmortgage.com,75
Sandra Rosales,55,housemaid,married,primary,no,1870,no,no,6,jun,152,1,-1,0,unknown,no,2472858393,gedwards@example.net,"1464 Carroll Course Apt. 192
Elizabethport, TN 43803",True,bankofamerica.com/home-loans,75
Mark Delgado,39,blue-collar,married,primary,no,3503,no,no,5,jun,89,1,-1,0,unknown,no,5955904942,umaldonado@example.org,"2529 French Park
Victoriafort, IA 85216",False,bankofamerica.com/home-loans,75
Dana Ray,41,management,married,secondary,no,6526,no,no,15,may,334,3,-1,0,unknown,no,5226123827,jeffery02@example.com,"26650 Harper Vista Apt. 453
Nelsonfort, ND 94953",False,chase.com/mortgage,74
Wesley Cherry MD,44,services,divorced,secondary,no,210,no,yes,12,may,111,2,-1,0,unknown,no,9515918235,brandon78@example.net,"48306 Larson Ways
Lake Thomasville, MI 38050",False,bankofamerica.com/home-loans,74
Renee Francis,59,blue-collar,married,primary,no,3587,no,yes,5,jun,118,2,-1,0,unknown,no,6293615869,rodriguezkathleen@example.net,"479 Anthony Creek
Lake Raymondstad, MS 57089",False,bankofamerica.com/home-loans,74
Edward Orr,37,blue-collar,single,primary,no,7027,no,no,9,jun,65,1,-1,0,unknown,no,4737131269,jonathanflores@example.net,"753 Jenkins Field
Micheleshire, NJ 01347",False,rocketmortgage.com,74
Brandon Bennett,59,management,divorced,tertiary,no,262,no,no,5,may,178,1,-1,0,unknown,no,9229672795,angelafrederick@example.com,"4696 Courtney Shoal Apt. 423
New Rick, ID 85154",True,bankofamerica.com/home-loans,74
Corey Smith,36,technician,married,secondary,no,22,no,no,6,jun,464,1,-1,0,unknown,no,3219490114,kvaldez@example.org,"9743 Weber Knolls Apt. 974
Aliside, FM 40245",False,chase.com/mortgage,74
Richard Mora,34,services,single,primary,no,654,no,no,3,jun,604,14,-1,0,unknown,no,9663388280,brittany80@example.net,"896 Glenn Skyway Suite 681
Greenville, DC 03909",True,bankofamerica.com/home-loans,74
April Pierce,45,services,married,secondary,no,0,no,no,4,jun,153,6,-1,0,unknown,no,8687014539,mdavies@example.org,"94373 Floyd Extensions Suite 150
Tonyatown, SD 00651",True,chase.com/mortgage,74
Maria Stewart,51,blue-collar,married,unknown,no,0,no,no,2,jun,61,7,-1,0,unknown,no,3614305789,hardysonia@example.com,"98081 Heather Causeway
Stewartville, SC 62241",True,rocketmortgage.com,74
Gerald Smith,30,unknown,single,primary,no,13052,no,no,4,jun,140,1,-1,0,unknown,no,2309309701,maryperkins@example.net,"179 Bean Flats Suite 326
East Shanemouth, NH 92818",False,bankofamerica.com/home-loans,74
Katherine Terry,44,management,married,tertiary,no,0,no,no,13,may,27,1,-1,0,unknown,no,5884066182,ryanamy@example.org,"250 Mary Vista Suite 366
East William, AK 97935",False,chase.com/mortgage,74
Johnny Daniels,31,blue-collar,married,secondary,no,0,no,no,2,jun,147,1,-1,0,unknown,no,8319979036,jross@example.net,"0496 Thompson Extensions Suite 342
Robinsonberg, PW 93398",False,bankofamerica.com/home-loans,74
Brandy Wilson,39,unemployed,married,primary,no,7372,no,no,9,jun,76,1,-1,0,unknown,no,2913392052,matthewhayden@example.org,"6970 Lang Dam Suite 609
West Jesseton, ND 21930",False,bankofamerica.com/home-loans,74
Samuel Fritz,43,entrepreneur,married,secondary,no,0,no,no,3,jun,1025,7,-1,0,unknown,yes,5104250190,herrerajacob@example.com,"28464 Troy Glens
Lake Robert, PW 97619",False,rocketmortgage.com,74
Chris Clark,39,admin.,divorced,secondary,no,2610,no,no,6,jun,67,5,-1,0,unknown,no,3349758213,kyle79@example.org,"Unit 9387 Box 1706
DPO AP 53697",True,chase.com/mortgage,74
Matthew Joyce,39,admin.,married,secondary,no,46,no,no,3,jun,187,2,-1,0,unknown,no,7143860714,nathanschneider@example.net,"293 Turner Villages Suite 294
West Louisburgh, SC 18210",False,bankofamerica.com/home-loans,73
Nicholas Jones,42,technician,married,secondary,no,-887,no,no,2,jun,349,4,-1,0,unknown,no,2819219543,smithbobby@example.org,"263 Crystal Stream Apt. 229
Haynesport, KS 06342",True,bankofamerica.com/home-loans,73
Kurt Schultz,41,technician,married,secondary,no,261,no,yes,5,jun,222,1,-1,0,unknown,no,5653335545,lerachel@example.com,"124 Cummings Spring
West Jennifershire, KS 42508",True,chase.com/mortgage,73
Thomas Owen,35,self-employed,married,secondary,no,-3,no,no,9,jun,438,5,-1,0,unknown,no,3726828238,evelynwood@example.org,"51232 Hall Gateway
Stacymouth, WV 84475",False,chase.com/mortgage,73
Laura Butler,56,blue-collar,divorced,primary,no,3021,no,no,9,jun,419,2,-1,0,unknown,no,4004150397,stokesangela@example.org,"776 Cole Via Suite 969
Port Michaelmouth, MA 74676",True,chase.com/mortgage,73
Ronald Powell,37,blue-collar,married,unknown,no,1508,no,yes,6,jun,381,2,-1,0,unknown,yes,6387132655,robert75@example.net,"57150 Crystal View
North Debraberg, UT 54845",True,rocketmortgage.com,73
Richard Sims,24,retired,single,secondary,no,366,no,yes,16,may,234,2,-1,0,unknown,no,9718279329,brandy91@example.org,"4366 Williams Radial
Port Joseph, VT 50485",True,chase.com/mortgage,73
Brett Payne,52,housemaid,married,secondary,no,3034,no,no,9,jun,206,2,-1,0,unknown,no,4933095155,peter62@example.net,"USNV Thompson
FPO AE 02657",False,rocketmortgage.com,73
Caitlin Gordon,43,entrepreneur,married,tertiary,no,5506,no,yes,6,jun,141,1,-1,0,unknown,no,7743145547,amber17@example.net,"97385 Evans Tunnel Apt. 913
West William, SC 03321",False,bankofamerica.com/home-loans,72
Raymond Holt,34,services,married,secondary,no,12,no,no,21,may,164,1,-1,0,unknown,no,5057748876,angelamoore@example.net,"0184 Russell Well Suite 575
East Kelliborough, MP 31791",False,rocketmortgage.com,72
Natalie Jones,29,blue-collar,single,secondary,no,16,no,no,12,may,197,3,-1,0,unknown,no,5987718785,nicole93@example.org,"5034 Jason Well
East Bonniechester, TX 51950",True,bankofamerica.com/home-loans,72
Jennifer Alvarez,59,retired,married,secondary,no,56,no,no,5,jun,396,1,-1,0,unknown,no,8504142869,mortonlisa@example.org,"414 Caitlin Path Suite 267
Johnfurt, ND 25744",True,rocketmortgage.com,72
Stephanie Jackson,60,management,married,primary,no,4895,no,no,9,jun,313,1,-1,0,unknown,no,3026938219,owoodward@example.com,"972 Candice Squares Suite 558
Randallville, FM 72518",True,rocketmortgage.com,72
Eric Hicks,57,management,married,primary,no,595,no,no,9,jun,188,2,-1,0,unknown,no,6657556004,gomezjessica@example.org,"4259 Robbins Crossroad Apt. 569
East Alejandro, NJ 86773",False,rocketmortgage.com,72
Lucas Gomez,38,management,married,tertiary,no,980,no,no,3,jun,662,5,-1,0,unknown,no,8119873101,jmiles@example.com,"USCGC Roberts
FPO AE 85534",True,rocketmortgage.com,72
Ronald Fernandez,32,blue-collar,single,secondary,no,-578,no,no,9,may,115,1,-1,0,unknown,no,6874555540,pfernandez@example.org,"871 Gilbert Mission
Thomasbury, NV 31043",False,rocketmortgage.com,72
Lisa Daniel,37,self-employed,divorced,secondary,no,231,no,no,6,jun,250,1,-1,0,unknown,no,9648433524,austincole@example.net,"91890 Mcpherson Square Suite 263
Juliabury, VI 95493",False,bankofamerica.com/home-loans,72
Jacob Wade,37,blue-collar,married,secondary,no,1,no,no,6,jun,44,2,-1,0,unknown,no,8034354591,bmiller@example.net,"82480 Mcclain Roads Apt. 470
East Jaytown, GU 14874",False,bankofamerica.com/home-loans,72
Carol Kirk,34,management,single,primary,no,212,no,no,27,may,88,1,-1,0,unknown,no,2919021239,elaine18@example.com,"378 Doyle Walks
North Barbara, OH 65828",True,rocketmortgage.com,72
Lynn Nguyen,43,blue-collar,divorced,primary,no,1260,no,yes,6,jun,17,4,-1,0,unknown,no,3314293273,john22@example.org,"37682 Andrew Glen
Melanieborough, WV 28705",False,bankofamerica.com/home-loans,71
Eric Roberts,48,unemployed,married,primary,no,5462,no,no,6,jun,29,4,-1,0,unknown,no,7825726678,sean13@example.net,"224 Edward Turnpike Suite 533
Christopherside, NV 32241",False,bankofamerica.com/home-loans,71
Erin Morton,31,admin.,single,tertiary,no,-194,no,no,21,may,165,2,-1,0,unknown,no,6008569576,xjackson@example.com,"91590 David Turnpike Suite 340
Brownburgh, GA 41397",False,chase.com/mortgage,71
Amanda Burns,39,blue-collar,married,primary,no,0,no,no,9,jun,173,1,-1,0,unknown,no,4714409151,salazardonna@example.org,"57809 Massey Port Suite 280
Brandyland, CO 32117",False,chase.com/mortgage,71
Brittany Gonzales,34,blue-collar,married,secondary,no,0,no,no,6,may,195,1,-1,0,unknown,no,8263458660,paullang@example.com,"923 Shaw Squares
Mcintoshshire, AZ 35674",True,rocketmortgage.com,71
Valerie Clark,43,blue-collar,married,secondary,no,101,no,no,6,jun,153,1,-1,0,unknown,no,7169240277,vhenry@example.net,"532 Lauren Oval
Mooretown, SC 26024",True,bankofamerica.com/home-loans,70
Anthony Jones,52,management,married,secondary,no,3258,no,no,5,jun,234,3,-1,0,unknown,no,3949071863,ysmith@example.com,"Unit 4819 Box 9485
DPO AA 67522",False,bankofamerica.com/home-loans,70
Michael Cochran,57,blue-collar,married,primary,no,60,no,no,5,jun,90,1,-1,0,unknown,no,2269797081,marie69@example.org,"4501 Jeremy Port Suite 123
New David, CO 07162",True,rocketmortgage.com,70
Ian Smith,54,self-employed,divorced,tertiary,no,3952,no,no,6,jun,28,6,-1,0,unknown,no,9214884851,jasonespinoza@example.com,"038 Nguyen Summit
Chasetown, SC 22620",True,chase.com/mortgage,70
David Leach,36,management,married,primary,no,22856,no,no,9,jun,1098,1,-1,0,unknown,no,7713348303,laurie30@example.com,"97222 Marquez Parks
West Maryview, FM 18277",False,rocketmortgage.com,70
Elizabeth Mitchell,44,technician,married,secondary,no,533,no,no,5,jun,74,1,-1,0,unknown,no,8449470623,hodgekaren@example.com,"532 Clayton Island Apt. 555
North Catherinetown, NC 23239",False,rocketmortgage.com,70
David Barrett,39,housemaid,married,secondary,no,633,no,no,9,jun,233,1,-1,0,unknown,no,9213594444,kaylamyers@example.com,"5046 Gray Fords Suite 670
Lake Emilyhaven, NV 01046",False,chase.com/mortgage,70
Jerry Evans,28,blue-collar,married,secondary,no,17,no,no,28,may,8,4,-1,0,unknown,no,4464955028,deborah95@example.com,"625 Nelson Trace Suite 458
East Kenneth, OR 00547",True,bankofamerica.com/home-loans,70
Kelly Moore,30,technician,single,secondary,no,18,no,no,19,may,798,1,-1,0,unknown,no,8133742482,marqueztimothy@example.net,"5563 Mckinney Shore Suite 137
North Seanland, NV 38934",True,rocketmortgage.com,70
Thomas Collins,42,management,divorced,tertiary,no,497,no,no,15,may,84,22,-1,0,unknown,no,2906384851,marc23@example.net,"7538 Thomas Stream
Lake David, NJ 20743",False,chase.com/mortgage,69
Philip Jensen,57,self-employed,single,secondary,no,3277,no,no,5,jun,127,4,-1,0,unknown,no,5346545456,christopherzimmerman@example.net,"961 Christine View Apt. 220
South Mary, NY 53925",True,chase.com/mortgage,69
Joel Estrada,23,blue-collar,married,primary,no,-213,no,no,13,may,165,2,-1,0,unknown,no,4572223230,donald58@example.com,"667 Powell Meadows
North Jesse, WV 79374",True,rocketmortgage.com,69
Denise Roach,59,retired,married,unknown,no,0,no,no,8,may,425,6,-1,0,unknown,no,4618948284,christopherjackson@example.org,"039 Travis Mill Apt. 343
Herreraville, WY 06161",True,chase.com/mortgage,68
Daniel Hester,53,unemployed,married,unknown,no,13,no,no,5,may,410,3,-1,0,unknown,no,7084241564,harry31@example.com,"096 Christina Tunnel Apt. 267
New Jasmine, NH 20763",True,rocketmortgage.com,68
Jesus Kelly,60,housemaid,divorced,primary,no,1190,no,no,9,jun,166,1,-1,0,unknown,no,8394157394,rdennis@example.org,"35529 Amanda Place Suite 908
Johnnyside, MP 02385",False,chase.com/mortgage,68
Daniel Collins,46,retired,married,primary,no,0,no,no,19,may,179,2,-1,0,unknown,no,6402069835,joshua12@example.com,"28157 Jessica Inlet
Jorgeport, AS 23300",True,rocketmortgage.com,68
Spencer Sweeney,41,blue-collar,married,secondary,no,1459,no,no,5,jun,82,1,-1,0,unknown,no,2539128006,hesterkenneth@example.org,"307 Keith View Apt. 693
Port Melanie, AZ 28280",False,bankofamerica.com/home-loans,68
Lynn Sanchez,35,unemployed,married,tertiary,no,226,no,no,27,may,322,5,-1,0,unknown,no,7944704754,ibaker@example.net,"03581 Kimberly Square
Coxmouth, TN 81758",False,rocketmortgage.com,67
Sara Fox,46,housemaid,married,primary,no,39,no,no,9,jun,74,2,-1,0,unknown,no,7043607982,jacquelineday@example.com,"85891 Armstrong Island
Walkerbury, KS 34662",True,bankofamerica.com/home-loans,67
Cameron Castro,31,admin.,single,secondary,no,78,no,no,20,may,572,1,-1,0,unknown,no,6923102882,steven89@example.net,"Unit 8409 Box 2594
DPO AA 34551",True,chase.com/mortgage,67
Melanie Scott,50,management,married,primary,no,478,no,no,13,may,126,5,-1,0,unknown,no,4383761025,youngjulie@example.org,"38072 Perez Mission
Duarteton, CO 33832",True,rocketmortgage.com,67
Morgan Doyle,47,management,married,primary,no,835,no,no,9,jun,137,2,-1,0,unknown,no,8164233519,madison23@example.net,"6427 William Camp Apt. 446
Jeremychester, FM 44322",False,bankofamerica.com/home-loans,67
Gloria Lee,59,retired,married,primary,yes,-488,no,yes,6,jun,247,1,-1,0,unknown,no,6969200398,jessicagarrett@example.com,"8069 Pamela Lock
Martinezland, PW 19897",True,rocketmortgage.com,67
Jason Escobar,32,admin.,single,secondary,no,708,no,no,9,may,109,1,-1,0,unknown,no,6312882540,erica01@example.org,"23296 Edward Vista
New Barbarastad, WI 65141",False,bankofamerica.com/home-loans,67
Jerry Collins,45,blue-collar,married,secondary,no,39,no,no,6,may,241,1,-1,0,unknown,no,7335897676,jenniferdavis@example.net,"PSC 8309, Box 5960
APO AA 30559",True,chase.com/mortgage,67
Karen Barton,38,blue-collar,married,primary,no,1807,no,no,7,may,348,3,-1,0,unknown,no,8134788793,iwarren@example.net,"95690 Valdez Grove
Marshallberg, KY 20516",False,rocketmortgage.com,67
Erin Martin,51,blue-collar,married,primary,no,-1,no,no,28,may,110,8,-1,0,unknown,no,3473158750,alexandraarnold@example.org,"998 Foster Rest
South Caleb, GU 38453",True,chase.com/mortgage,67
Dawn Rocha,52,admin.,single,primary,no,0,no,no,19,may,182,11,-1,0,unknown,no,6682698196,haynesjason@example.net,"655 Michael Loaf Suite 255
Patriciaberg, PW 66978",True,chase.com/mortgage,66
Arthur Benson,42,technician,married,secondary,no,769,no,no,5,jun,90,1,-1,0,unknown,no,3233677002,ashley06@example.org,"1860 Kimberly Corners Apt. 026
Anthonyberg, PW 78179",True,bankofamerica.com/home-loans,66
Michael Shah,40,housemaid,divorced,secondary,no,108,no,no,9,may,93,1,-1,0,unknown,no,6098474854,timothyjones@example.com,"5926 Debbie Fork
Port Susan, RI 87400",False,rocketmortgage.com,66
